,cum_CO2_2050_POP,cum_CO2_2050_GDP,cum_CO2_2050_combined,weighted_distance_2050_POP,weighted_distance_2050_GDP,weighted_distance_2050_combined,stored_CO2_2050_POP,stored_CO2_2050_GDP,stored_CO2_2050_combined
2651,0.0,0.0,0.0,,,,0.0,0.0,0.0
2652,0.0,0.0,0.0,,,,0.0,0.0,0.0
2653,0.0,0.0,0.0,,,,0.0,0.0,0.0
2654,8.7,1.9,3.2,0.0,0.0,0.0,8.7,1.9,3.2
2655,4.2,2.0,3.5,0.0,0.0,0.0,4.2,2.0,3.5
2656,0.0,0.0,0.0,,,,0.0,0.0,0.0
2657,14.5,10.3,14.4,0.0,0.0,0.0,14.5,10.3,14.4
2658,9.3,2.4,3.8,0.0,0.0,0.0,9.3,2.4,3.8
2659,0.0,0.0,0.0,,,,0.0,0.0,0.0
2660,0.0,0.0,0.0,,,,0.0,0.0,0.0
2661,11.0,0.8,3.9,95.61,95.61,95.61,11.0,0.8,3.9
2662,24.8,34.4,31.5,106.78645161290322,107.4153488372093,107.26577777777777,24.8,34.4,31.5
2663,0.0,0.0,0.0,,,,0.0,0.0,0.0
2664,2.3,1.0,1.6,181.35,154.55,174.64999999999995,2.3,1.0,1.6
2665,10.1,2.1,4.3,98.12,98.12,98.12,10.1,2.1,4.3
2666,19.2,33.5,27.5,155.91,161.49767164179107,158.4216,19.2,33.5,27.5
2667,0.0,0.0,0.0,,,,0.0,0.0,0.0
2668,4.6,1.5,3.1,0.0,0.0,0.0,4.6,1.5,3.1
2669,0.0,0.0,0.0,,,,0.0,0.0,0.0
2670,2.1,0.5,1.3,0.0,0.0,0.0,2.1,0.5,1.3
2671,2.5,10.5,4.4,114.32239999999999,164.21,164.21,2.5,10.5,4.4
2672,25.3,56.0,42.9,141.3,141.66405357142858,141.3,25.3,56.0,42.9
2673,0.5,0.5,0.5,108.59,108.59,108.59,0.5,0.5,0.5
2674,10.2,4.6,5.2,120.11,120.11,120.11,10.2,4.6,5.2
2675,5.1,6.7,4.4,107.39,74.59253731343284,68.24659090909091,5.1,6.7,4.4
2676,0.0,0.0,0.0,,,,0.0,0.0,0.0
2677,5.6,1.2,2.6,50.90017857142856,0.0,22.682307692307663,5.6,1.2,2.6
2678,0.0,0.0,0.0,,,,0.0,0.0,0.0
2679,11.5,5.3,7.1,0.0,0.0,0.0,11.5,5.3,7.1
2680,0.0,0.0,0.0,,,,0.0,0.0,0.0
2681,1.4,0.3,0.8,181.78,181.78,199.84250000000003,1.4,0.3,0.8
2682,18.6,4.0,15.1,97.96365591397849,29.168999999999993,60.439139072847674,18.6,4.0,15.1
2683,11.8,3.8,9.5,168.94949152542375,151.34,164.51978947368423,11.8,3.8,9.5
2684,0.0,0.0,0.0,,,,0.0,0.0,0.0
2685,0.0,0.0,0.0,,,,0.0,0.0,0.0
2686,0.0,0.0,0.0,,,,0.0,0.0,0.0
2687,0.0,0.0,0.0,,,,0.0,0.0,0.0
2688,5.9,0.4,2.3,236.93389830508474,246.52500000000003,223.88999999999996,5.9,0.4,2.3
2689,0.0,0.0,0.0,,,,0.0,0.0,0.0
2690,0.0,0.0,0.0,,,,0.0,0.0,0.0
2691,0.0,0.0,0.0,,,,0.0,0.0,0.0
2692,3.1,0.6,1.8,205.09999999999997,205.1,205.1,3.1,0.6,1.8
2693,0.0,0.0,0.0,,,,0.0,0.0,0.0
2694,0.0,0.0,0.0,,,,0.0,0.0,0.0
2695,2.7,2.0,1.6,0.0,0.0,0.0,2.7,2.0,1.6
2696,5.6,1.7,3.3,51.315,0.0,0.0,5.6,1.7,3.3
2697,0.0,0.0,0.0,,,,0.0,0.0,0.0
2698,8.7,1.7,3.6,0.0,0.0,0.0,8.7,1.7,3.6
2699,2.4,0.6,1.5,0.0,0.0,0.0,2.4,0.6,1.5
2700,2.6,4.7,3.4,0.0,0.0,0.0,2.6,4.7,3.4
2701,0.0,0.0,0.0,,,,0.0,0.0,0.0
2702,6.0,1.5,3.5,0.0,0.0,0.0,6.0,1.5,3.5
2703,12.6,1.5,5.4,0.0,0.0,0.0,12.6,1.5,5.4
2704,15.0,3.0,11.0,291.08933333333334,248.46,248.46,15.0,3.0,11.0
2705,20.7,6.6,18.0,44.82705314009661,0.0,39.1236111111111,20.7,6.6,18.0
2706,0.0,0.0,0.0,,,,0.0,0.0,0.0
2707,8.4,8.4,8.4,156.34,104.32404761904763,121.22000000000001,8.4,8.4,8.4
2708,0.0,0.0,0.0,,,,0.0,0.0,0.0
2709,16.2,2.6,5.4,0.0,0.0,0.0,16.2,2.6,5.4
2710,20.4,4.3,11.8,137.66745098039218,142.22,141.33974576271189,20.4,4.3,11.8
2711,0.0,0.0,0.0,,,,0.0,0.0,0.0
2712,0.0,0.0,0.0,,,,0.0,0.0,0.0
2713,11.8,1.8,11.3,0.0,0.0,0.0,11.8,1.8,11.3
2714,0.0,0.0,0.0,,,,0.0,0.0,0.0
2715,0.0,0.0,0.0,,,,0.0,0.0,0.0
2716,5.8,0.5,2.1,0.0,0.0,0.0,5.8,0.5,2.1
2717,23.0,4.9,10.2,45.236260869565214,0.0,10.056666666666656,23.0,4.9,10.2
2718,0.0,0.0,0.0,,,,0.0,0.0,0.0
2719,6.2,1.4,4.0,0.0,0.0,0.0,6.2,1.4,4.0
2720,14.9,2.9,11.7,0.0,0.0,0.0,14.9,2.9,11.7
2721,0.0,0.0,0.0,,,,0.0,0.0,0.0
2722,0.0,0.0,0.0,,,,0.0,0.0,0.0
2723,2.2,4.9,2.6,156.06,156.06,156.06,2.2,4.9,2.6
2724,4.1,7.2,5.2,0.0,0.0,0.0,4.1,7.2,5.2
2725,18.1,13.1,10.7,91.72613259668509,94.26740458015267,76.14121495327103,18.1,13.1,10.7
2726,2.7,1.1,2.2,84.72,84.72,84.72,2.7,1.1,2.2
2727,3.2,0.3,1.4,130.65750000000003,106.92,106.92,3.2,0.3,1.4
2728,6.9,2.8,6.4,74.01,74.01,74.01,6.9,2.8,6.4
2729,14.5,19.4,18.8,0.0,0.0,0.0,14.5,19.4,18.8
2730,0.0,0.0,0.0,,,,0.0,0.0,0.0
2731,12.4,2.1,5.9,81.84,81.84,81.84,12.4,2.1,5.9
2732,15.5,0.8,11.7,96.49774193548389,75.53,83.02641025641026,15.5,0.8,11.7
2733,16.2,1.8,12.2,290.14444444444445,220.65,290.2918032786885,16.2,1.8,12.2
2734,0.0,0.0,0.0,,,,0.0,0.0,0.0
2735,0.0,0.0,0.0,,,,0.0,0.0,0.0
2736,0.0,0.0,0.0,,,,0.0,0.0,0.0
2737,7.8,1.9,3.6,69.82,0.0,69.82,7.8,1.9,3.6
2738,0.0,0.0,0.0,,,,0.0,0.0,0.0
2739,0.0,0.0,0.0,,,,0.0,0.0,0.0
2740,5.1,0.4,1.9,109.13882352941177,0.0,0.0,5.1,0.4,1.9
2741,15.3,4.8,7.0,247.4529411764706,146.01874999999998,233.1,15.3,4.8,7.0
2742,18.5,1.4,12.5,136.0783243243243,70.33,118.37304,18.5,1.4,12.5
2743,32.6,32.6,32.6,422.1315337423313,412.28,587.7210429447852,32.6,32.6,32.6
2744,0.0,0.0,0.0,,,,0.0,0.0,0.0
2745,0.0,0.0,0.0,,,,0.0,0.0,0.0
2746,0.0,0.0,0.0,,,,0.0,0.0,0.0
2747,233.5,233.5,233.5,355.87747751606,381.21518201284806,369.42108351177734,233.49999999999997,233.5,233.5
2748,0.0,0.0,0.0,,,,0.0,0.0,0.0
2749,0.0,0.0,0.0,,,,0.0,0.0,0.0
2750,0.0,0.0,0.0,,,,0.0,0.0,0.0
2751,0.0,0.0,0.0,,,,0.0,0.0,0.0
2752,0.0,0.0,0.0,,,,0.0,0.0,0.0
2753,13.1,20.4,20.2,344.8110687022901,354.99,354.99,13.1,20.4,20.2
2754,0.0,0.0,0.0,,,,0.0,0.0,0.0
2755,0.0,0.0,0.0,,,,0.0,0.0,0.0
2756,0.0,0.0,0.0,,,,0.0,0.0,0.0
2757,130.3,130.3,130.3,689.8584727551804,743.2298541826553,879.8753491941675,130.3,130.3,130.3
2758,0.0,0.0,0.0,,,,0.0,0.0,0.0
2759,0.0,0.0,0.0,,,,0.0,0.0,0.0
2760,0.0,0.0,0.0,,,,0.0,0.0,0.0
2761,49.2,57.8,57.4,874.14,932.94,932.94,49.2,57.8,57.4
2762,0.0,0.0,0.0,,,,0.0,0.0,0.0
2763,0.0,0.0,0.0,,,,0.0,0.0,0.0
2764,0.0,0.0,0.0,,,,0.0,0.0,0.0
2765,0.0,0.0,0.0,,,,0.0,0.0,0.0
2766,0.0,0.0,0.0,,,,0.0,0.0,0.0
2767,0.0,0.0,0.0,,,,0.0,0.0,0.0
2768,0.0,0.0,0.0,,,,0.0,0.0,0.0
2769,0.0,0.0,0.0,,,,0.0,0.0,0.0
2770,0.0,0.0,0.0,,,,0.0,0.0,0.0
2771,0.0,0.0,0.0,,,,0.0,0.0,0.0
2772,0.0,0.0,0.0,,,,0.0,0.0,0.0
2773,0.0,0.0,0.0,,,,0.0,0.0,0.0
2774,0.0,0.0,0.0,,,,0.0,0.0,0.0
2775,0.0,0.0,0.0,,,,0.0,0.0,0.0
2776,0.0,0.0,0.0,,,,0.0,0.0,0.0
2777,0.0,0.0,0.0,,,,0.0,0.0,0.0
2778,0.0,0.0,0.0,,,,0.0,0.0,0.0
2779,0.0,0.0,0.0,,,,0.0,0.0,0.0
2780,0.0,0.0,0.0,,,,0.0,0.0,0.0
2781,29.1,34.9,32.8,465.17,604.25,505.5504878048781,29.1,34.9,32.8
2782,0.0,0.0,0.0,,,,0.0,0.0,0.0
2783,26.1,65.2,49.2,790.01,875.5551840490798,846.8926016260162,26.1,65.2,49.2
2784,66.0,103.4,74.8,818.7827272727274,875.1052417794971,764.6831283422459,66.0,103.4,74.8
2785,0.0,0.0,0.0,,,,0.0,0.0,0.0
2786,0.0,0.0,0.0,,,,0.0,0.0,0.0
2787,35.7,35.7,35.7,956.029831932773,998.24,998.24,35.7,35.7,35.7
2788,37.3,39.3,39.3,873.16,854.04,854.04,37.3,39.3,39.3
2789,0.0,0.0,0.0,,,,0.0,0.0,0.0
2790,0.0,0.0,0.0,,,,0.0,0.0,0.0
2791,0.0,0.0,0.0,,,,0.0,0.0,0.0
2792,0.0,0.0,0.0,,,,0.0,0.0,0.0
2793,0.0,0.0,0.0,,,,0.0,0.0,0.0
2794,29.5,37.3,34.9,549.57,502.403217158177,549.57,29.5,37.3,34.9
2795,0.0,0.0,0.0,,,,0.0,0.0,0.0
2796,0.0,0.0,0.0,,,,0.0,0.0,0.0
2797,0.0,0.0,0.0,,,,0.0,0.0,0.0
2798,0.0,0.0,0.0,,,,0.0,0.0,0.0
2799,0.0,0.0,0.0,,,,0.0,0.0,0.0
2800,0.0,0.0,0.0,,,,0.0,0.0,0.0
2801,0.0,0.0,0.0,,,,0.0,0.0,0.0
2802,0.0,0.0,0.0,,,,0.0,0.0,0.0
2803,0.0,0.0,0.0,,,,0.0,0.0,0.0
2804,0.0,0.0,0.0,,,,0.0,0.0,0.0
2805,0.0,0.0,0.0,,,,0.0,0.0,0.0
2806,0.0,0.0,0.0,,,,0.0,0.0,0.0
2807,0.0,0.0,0.0,,,,0.0,0.0,0.0
2808,0.0,0.0,0.0,,,,0.0,0.0,0.0
2809,0.0,0.0,0.0,,,,0.0,0.0,0.0
2810,0.0,0.0,0.0,,,,0.0,0.0,0.0
2811,0.0,0.0,0.0,,,,0.0,0.0,0.0
2812,0.0,0.0,0.0,,,,0.0,0.0,0.0
2813,0.0,0.0,0.0,,,,0.0,0.0,0.0
2814,0.0,0.0,0.0,,,,0.0,0.0,0.0
2815,0.0,0.0,0.0,,,,0.0,0.0,0.0
2816,0.0,0.0,0.0,,,,0.0,0.0,0.0
2817,0.0,0.0,0.0,,,,0.0,0.0,0.0
2818,0.0,0.0,0.0,,,,0.0,0.0,0.0
2819,0.0,0.0,0.0,,,,0.0,0.0,0.0
2820,0.0,0.0,0.0,,,,0.0,0.0,0.0
2821,24.3,32.8,30.2,6.387242798353913,16.562042682926826,14.057781456953643,24.3,32.8,30.2
2822,28.8,39.3,39.3,6.753541666666668,16.38564885496183,18.448956743002547,28.8,39.3,39.3
2823,0.0,0.0,0.0,,,,0.0,0.0,0.0
2824,21.4,21.4,21.4,30.817056074766352,30.526635514018693,27.981168224299065,21.4,21.4,21.4
2825,0.0,0.0,0.0,,,,0.0,0.0,0.0
2826,0.0,0.0,0.0,,,,0.0,0.0,0.0
2827,5.7,1.6,3.6,0.0,0.0,0.0,5.7,1.6,3.6
2828,0.0,0.0,0.0,,,,0.0,0.0,0.0
2829,19.8,3.0,7.3,0.0,0.0,0.0,19.8,3.0,7.3
2830,41.9,28.5,31.2,0.0,0.0,0.0,41.9,28.5,31.2
2831,0.0,0.0,0.0,,,,0.0,0.0,0.0
2832,20.6,40.8,30.1,0.0,0.0,0.0,20.6,40.8,30.1
2833,0.0,0.0,0.0,,,,0.0,0.0,0.0
2834,20.7,11.4,14.6,0.0,0.0,0.0,20.7,11.4,14.6
2835,16.0,3.4,7.0,0.0,0.0,0.0,16.0,3.4,7.0
2836,0.0,0.0,0.0,,,,0.0,0.0,0.0
2837,18.6,33.9,28.7,68.74,32.24088495575221,59.63853658536584,18.6,33.9,28.700000000000003
2838,3.9,1.1,2.5,142.5,156.19,142.5,3.9,1.1,2.5
2839,10.0,9.0,8.6,0.0,0.0,0.0,10.0,9.0,8.6
2840,11.7,3.1,4.3,147.69,147.69,147.69,11.7,3.1,4.3
2841,0.0,0.0,0.0,,,,0.0,0.0,0.0
2842,28.3,30.2,28.3,27.509964664310953,24.452417218543044,24.280706713780916,28.300000000000004,30.200000000000003,28.300000000000004
2843,9.7,3.4,5.8,0.0,0.0,0.0,9.7,3.4,5.8
2844,38.6,25.6,31.2,1.560336787564772,0.0,0.0,38.6,25.6,31.2
2845,0.0,0.0,0.0,,,,0.0,0.0,0.0
2846,30.0,8.5,22.8,0.0,0.0,0.0,30.0,8.5,22.8
2847,0.0,0.0,0.0,,,,0.0,0.0,0.0
2848,0.0,0.0,0.0,,,,0.0,0.0,0.0
2849,3.0,0.6,1.5,74.82,0.0,74.82,3.0,0.6,1.5
2850,0.0,0.0,0.0,,,,0.0,0.0,0.0
2851,27.3,6.4,14.1,0.0,0.0,0.0,27.3,6.4,14.1
2852,5.3,1.8,2.9,302.89,228.07,289.2,5.3,1.8,2.9
2853,0.0,0.0,0.0,,,,0.0,0.0,0.0
2854,0.0,0.0,0.0,,,,0.0,0.0,0.0
2855,0.0,0.0,0.0,,,,0.0,0.0,0.0
2856,16.3,34.3,26.6,0.0,0.0,0.0,16.3,34.3,26.6
2857,21.2,4.0,8.5,0.0,0.0,0.0,21.2,4.0,8.5
2858,5.8,9.8,5.8,4.210862068965518,16.732959183673472,4.210862068965518,5.8,9.8,5.8
2859,0.0,0.0,0.0,,,,0.0,0.0,0.0
2860,0.0,0.0,0.0,,,,0.0,0.0,0.0
2861,0.0,0.0,0.0,,,,0.0,0.0,0.0
2862,44.2,48.7,47.8,785.2000226244345,856.697002053388,698.4569874476986,44.2,48.7,47.8
2863,0.0,0.0,0.0,,,,0.0,0.0,0.0
2864,82.4,157.3,130.9,762.707208737864,794.1762682771771,781.9103896103896,82.4,157.3,130.89999999999998
2865,0.0,0.0,0.0,,,,0.0,0.0,0.0
2866,35.7,35.7,36.1,651.9964425770307,747.1232492997198,814.4640443213298,35.7,35.7,36.1
2867,0.0,0.0,0.0,,,,0.0,0.0,0.0
2868,87.4,88.5,88.5,797.5331807780319,776.0244745762711,735.9517062146892,87.4,88.5,88.5
2869,0.0,0.0,0.0,,,,0.0,0.0,0.0
2870,0.0,0.0,0.0,,,,0.0,0.0,0.0
2871,0.0,0.0,0.0,,,,0.0,0.0,0.0
2872,0.0,0.0,0.0,,,,0.0,0.0,0.0
